fir_id,crime_type,severity,ward,lat,lng,timestamp,hour,weekday,is_night,is_weekend,is_festival_day,weather,population_density,weapon,suspect_id,station_id,status
FIR-000174,Theft,1,Central Zone,26.902643,75.791771,2025-10-15T00:40:58.257791,0,2,1,0,1,Clear,14500,None,,PS-008,Closed
FIR-000175,Extortion,4,Old City,26.911899,75.80035,2025-12-11T01:50:58.257791,1,3,1,0,0,Clear,16200,Firearm,,PS-008,Under Investigation
FIR-000176,Theft,2,East Ward,26.901487,75.837329,2026-02-24T18:39:58.257791,18,1,0,0,0,Fog,10800,None,,PS-005,Under Investigation
FIR-000177,Narcotics,2,Old City,26.910724,75.811982,2025-11-10T15:36:58.257791,15,0,0,0,0,Clear,16200,None,P-00419,PS-004,Chargesheet Filed
FIR-000178,Burglary,4,East Ward,26.904512,75.83531,2026-03-09T01:57:58.257791,1,0,1,0,0,Clear,10800,None,P-00048,PS-007,Closed
FIR-000179,Vehicle Theft,1,Industrial Belt,26.850435,75.773351,2026-04-02T01:08:58.257791,1,3,1,0,0,Heatwave,3100,None,P-00273,PS-008,Cold
FIR-000180,Fraud,2,North District,26.927783,75.828975,2025-10-03T16:55:58.257791,16,4,0,0,0,Clear,8200,None,,PS-004,Closed
FIR-000181,Burglary,4,South Division,26.877615,75.79455,2026-01-10T12:25:58.257791,12,5,0,1,0,Rain,6400,None,P-00561,PS-002,Chargesheet Filed
FIR-000182,Fraud,1,Old City,26.907419,75.80424,2026-01-03T05:48:58.257791,5,5,0,1,0,Rain,16200,None,P-00244,PS-004,Closed
FIR-000183,Theft,3,Old City,26.912859,75.802511,2025-12-04T13:38:58.257791,13,3,0,0,0,Fog,16200,None,P-00053,PS-001,Cold
FIR-000184,Cybercrime,2,South Division,26.876963,75.789808,2025-08-04T12:18:58.257791,12,0,0,0,0,Heatwave,6400,None,,PS-002,Chargesheet Filed
FIR-000185,Assault,2,East Ward,26.906774,75.829243,2026-05-07T21:25:58.257791,21,3,1,0,0,Clear,10800,Knife,,PS-002,Chargesheet Filed
FIR-000186,Kidnapping,4,South Division,26.873611,75.779753,2025-12-15T08:19:58.257791,8,0,0,0,1,Fog,6400,Firearm,,PS-008,Closed
FIR-000187,Theft,2,Old City,26.903453,75.798406,2026-03-04T18:16:58.257791,18,2,0,0,0,Cloudy,16200,None,P-00193,PS-004,Closed
FIR-000188,Fraud,3,Old City,26.925209,75.814438,2026-04-25T08:32:58.257791,8,5,0,1,0,Cloudy,16200,None,,PS-003,Under Investigation
FIR-000189,Vehicle Theft,1,Central Zone,26.906707,75.800962,2025-12-30T22:57:58.257791,22,1,1,0,0,Clear,14500,None,,PS-006,Chargesheet Filed
FIR-000190,Assault,4,Industrial Belt,26.853591,75.780077,2026-06-28T00:03:58.257791,0,6,1,1,0,Clear,3100,None,,PS-003,Chargesheet Filed
FIR-000191,Fraud,3,Industrial Belt,26.853006,75.759181,2025-09-28T05:52:58.257791,5,6,0,1,0,Clear,3100,None,P-00148,PS-004,Chargesheet Filed
FIR-000192,Robbery,5,East Ward,26.895921,75.836159,2025-09-27T20:02:58.257791,20,5,1,1,0,Cloudy,10800,Improvised,P-00372,PS-006,Chargesheet Filed
FIR-000193,Burglary,3,West Sector,26.89521,75.785678,2025-10-31T23:56:58.257791,23,4,1,0,0,Rain,9100,None,P-00280,PS-007,Under Investigation
FIR-000194,Robbery,5,Riverside,26.875217,75.821993,2026-01-24T05:10:58.257791,5,5,0,1,0,Rain,5200,Blunt Object,P-00467,PS-008,Under Investigation
FIR-000195,Burglary,4,Industrial Belt,26.848223,75.770447,2026-06-23T03:53:58.257791,3,1,1,0,0,Clear,3100,None,P-00352,PS-001,Under Investigation
FIR-000196,Fraud,2,Old City,26.907138,75.815471,2026-06-30T03:14:58.257791,3,1,1,0,0,Cloudy,16200,None,,PS-003,Under Investigation
FIR-000197,Assault,4,Industrial Belt,26.869816,75.764364,2025-10-17T18:22:58.257791,18,4,0,0,0,Clear,3100,None,P-00566,PS-006,Under Investigation
FIR-000198,Fraud,3,South Division,26.870605,75.781796,2025-10-08T06:53:58.257791,6,2,0,0,0,Cloudy,6400,None,P-00161,PS-002,Under Investigation
FIR-000199,Vehicle Theft,1,North District,26.928566,75.827426,2026-03-27T08:17:58.257791,8,4,0,0,0,Fog,8200,None,P-00353,PS-008,Chargesheet Filed
FIR-000200,Fraud,3,Central Zone,26.890314,75.799827,2026-01-08T15:25:58.257791,15,3,0,0,0,Clear,14500,None,,PS-004,Under Investigation
FIR-000201,Theft,2,South Division,26.864775,75.79276,2025-10-08T01:33:58.257791,1,2,1,0,0,Clear,6400,None,P-00190,PS-003,Chargesheet Filed
FIR-000202,Robbery,4,West Sector,26.901237,75.766161,2026-07-25T08:33:58.257791,8,5,0,1,0,Cloudy,9100,Knife,P-00477,PS-001,Chargesheet Filed
FIR-000203,Theft,1,Old City,26.918231,75.813049,2026-06-14T19:41:58.257791,19,6,0,1,0,Clear,16200,None,P-00292,PS-006,Under Investigation
FIR-000204,Cybercrime,2,South Division,26.86885,75.783156,2026-01-19T00:31:58.257791,0,0,1,0,0,Fog,6400,None,,PS-008,Under Investigation
FIR-000205,Burglary,3,Central Zone,26.907368,75.799697,2026-04-16T04:12:58.257791,4,3,1,0,0,Heatwave,14500,None,P-00477,PS-002,Closed
FIR-000206,Assault,2,West Sector,26.906154,75.766029,2026-04-18T01:55:58.257791,1,5,1,1,0,Rain,9100,None,P-00338,PS-002,Closed
FIR-000207,Kidnapping,4,Central Zone,26.911191,75.81132,2026-01-20T03:19:58.257791,3,1,1,0,0,Clear,14500,Improvised,P-00593,PS-004,Under Investigation
FIR-000208,Assault,3,Old City,26.916509,75.805733,2025-08-04T00:37:58.257791,0,0,1,0,0,Rain,16200,Firearm,P-00400,PS-004,Closed
FIR-000209,Theft,3,Industrial Belt,26.868615,75.76343,2025-10-20T05:01:58.257791,5,0,0,0,0,Clear,3100,None,,PS-003,Closed
FIR-000210,Cybercrime,2,Industrial Belt,26.855116,75.779623,2026-03-01T00:08:58.257791,0,6,1,1,0,Clear,3100,None,,PS-008,Closed
FIR-000211,Fraud,2,Central Zone,26.89301,75.805603,2025-12-26T17:55:58.257791,17,4,0,0,0,Clear,14500,None,,PS-002,Under Investigation
FIR-000212,Cybercrime,1,West Sector,26.89239,75.766827,2025-10-08T09:43:58.257791,9,2,0,0,0,Clear,9100,None,P-00439,PS-004,Under Investigation
FIR-000213,Theft,3,West Sector,26.897062,75.779136,2025-11-19T01:59:58.257791,1,2,1,0,0,Fog,9100,None,P-00109,PS-005,Chargesheet Filed
FIR-000214,Fraud,3,North District,26.919307,75.82385,2025-09-25T10:10:58.257791,10,3,0,0,0,Cloudy,8200,None,P-00103,PS-008,Under Investigation
FIR-000215,Narcotics,2,Riverside,26.883046,75.808222,2026-01-17T01:53:58.257791,1,5,1,1,0,Clear,5200,None,P-00509,PS-008,Chargesheet Filed
FIR-000216,Vehicle Theft,2,Central Zone,26.893791,75.808399,2025-09-16T20:37:58.257791,20,1,1,0,0,Cloudy,14500,None,P-00501,PS-007,Under Investigation
FIR-000217,Burglary,4,East Ward,26.900892,75.834007,2025-12-17T17:37:58.257791,17,2,0,0,0,Clear,10800,None,P-00263,PS-002,Under Investigation
FIR-000218,Assault,4,Old City,26.905495,75.811742,2026-04-01T01:28:58.257791,1,2,1,0,0,Cloudy,16200,Improvised,,PS-007,Closed
FIR-000219,Vehicle Theft,3,Riverside,26.890898,75.811815,2026-07-03T05:53:58.257791,5,4,0,0,0,Cloudy,5200,None,P-00557,PS-004,Under Investigation
FIR-000220,Fraud,2,Old City,26.91853,75.803566,2026-06-01T07:43:58.257791,7,0,0,0,0,Clear,16200,None,P-00396,PS-001,Cold
FIR-000221,Extortion,3,Old City,26.916606,75.793579,2026-06-13T17:40:58.257791,17,5,0,1,0,Clear,16200,None,,PS-005,Cold
FIR-000222,Burglary,2,Old City,26.909639,75.811809,2026-03-17T02:13:58.257791,2,1,1,0,0,Rain,16200,None,P-00495,PS-005,Chargesheet Filed
FIR-000223,Robbery,4,Central Zone,26.906743,75.792129,2026-05-08T11:32:58.257791,11,4,0,0,0,Clear,14500,Firearm,P-00081,PS-006,Closed
FIR-000224,Narcotics,2,Old City,26.918347,75.80051,2025-11-20T04:44:58.257791,4,3,1,0,0,Clear,16200,None,P-00139,PS-007,Under Investigation
FIR-000225,Cybercrime,1,Riverside,26.891023,75.805746,2026-04-01T05:12:58.257791,5,2,0,0,0,Rain,5200,None,P-00433,PS-005,Cold
FIR-000226,Theft,3,Old City,26.919695,75.797767,2026-05-09T03:39:58.257791,3,5,1,1,0,Cloudy,16200,None,P-00445,PS-007,Chargesheet Filed
FIR-000227,Cybercrime,1,Central Zone,26.90828,75.805671,2026-01-17T11:13:58.257791,11,5,0,1,0,Clear,14500,None,,PS-005,Closed
FIR-000228,Burglary,2,Industrial Belt,26.864021,75.764571,2026-01-08T01:19:58.257791,1,3,1,0,0,Rain,3100,None,P-00494,PS-004,Under Investigation
FIR-000229,Burglary,2,Central Zone,26.908581,75.799599,2026-06-23T00:00:58.257791,0,1,1,0,0,Clear,14500,None,P-00414,PS-004,Under Investigation
FIR-000230,Extortion,4,Riverside,26.885923,75.814962,2026-05-20T06:31:58.257791,6,2,0,0,0,Cloudy,5200,Firearm,,PS-007,Under Investigation
FIR-000231,Cybercrime,1,Riverside,26.87572,75.817859,2025-11-24T04:25:58.257791,4,0,1,0,0,Clear,5200,None,,PS-003,Under Investigation
FIR-000232,Theft,3,Industrial Belt,26.853468,75.76636,2026-04-12T16:21:58.257791,16,6,0,1,0,Cloudy,3100,None,,PS-004,Closed
FIR-000233,Vehicle Theft,1,East Ward,26.915876,75.822112,2025-08-23T08:30:58.257791,8,5,0,1,0,Clear,10800,None,,PS-001,Chargesheet Filed
FIR-000234,Theft,3,South Division,26.864626,75.784048,2026-07-22T21:55:58.257791,21,2,1,0,0,Cloudy,6400,None,,PS-001,Chargesheet Filed
FIR-000235,Assault,4,South Division,26.865933,75.791677,2026-07-21T22:16:58.257791,22,1,1,0,0,Clear,6400,Blunt Object,,PS-003,Chargesheet Filed
FIR-000236,Robbery,5,Industrial Belt,26.866107,75.772099,2026-05-23T04:46:58.257791,4,5,1,1,0,Clear,3100,None,,PS-002,Closed
FIR-000237,Kidnapping,4,Old City,26.903708,75.815292,2025-11-03T01:29:58.257791,1,0,1,0,0,Rain,16200,Firearm,,PS-002,Under Investigation
FIR-000238,Assault,5,West Sector,26.886324,75.771239,2026-07-20T15:15:58.257791,15,0,0,0,0,Rain,9100,Knife,P-00258,PS-007,Chargesheet Filed
FIR-000239,Burglary,4,South Division,26.873192,75.786153,2025-10-29T02:16:58.257791,2,2,1,0,0,Clear,6400,None,,PS-005,Under Investigation
FIR-000240,Theft,3,East Ward,26.893302,75.825845,2026-05-07T19:34:58.257791,19,3,0,0,0,Clear,10800,None,P-00573,PS-006,Chargesheet Filed
FIR-000241,Robbery,4,Industrial Belt,26.850327,75.774396,2025-10-31T14:30:58.257791,14,4,0,0,0,Cloudy,3100,Improvised,P-00275,PS-003,Chargesheet Filed
FIR-000242,Assault,2,Old City,26.925447,75.814318,2025-10-25T10:00:58.257791,10,5,0,1,0,Rain,16200,None,,PS-005,Cold
FIR-000243,Narcotics,3,North District,26.912636,75.811726,2026-07-10T23:28:58.257791,23,4,1,0,0,Cloudy,8200,None,,PS-006,Cold
FIR-000244,Theft,3,Industrial Belt,26.849571,75.763909,2026-05-03T06:41:58.257791,6,6,0,1,0,Clear,3100,None,P-00593,PS-008,Under Investigation
FIR-000245,Vehicle Theft,3,West Sector,26.899983,75.783137,2026-01-25T19:49:58.257791,19,6,0,1,0,Heatwave,9100,None,P-00396,PS-002,Closed
FIR-000246,Vehicle Theft,3,West Sector,26.898437,75.769781,2026-04-22T12:27:58.257791,12,2,0,0,0,Rain,9100,None,P-00557,PS-004,Under Investigation
FIR-000247,Theft,1,East Ward,26.900716,75.829619,2026-02-18T07:15:58.257791,7,2,0,0,0,Clear,10800,None,P-00379,PS-005,Chargesheet Filed
FIR-000248,Burglary,4,Old City,26.920948,75.806711,2026-04-22T19:03:58.257791,19,2,0,0,0,Fog,16200,None,P-00234,PS-001,Closed
FIR-000249,Robbery,5,North District,26.928969,75.825725,2025-12-29T06:03:58.257791,6,0,0,0,0,Clear,8200,Improvised,P-00130,PS-006,Closed
FIR-000250,Narcotics,4,North District,26.915687,75.825137,2025-11-12T21:20:58.257791,21,2,1,0,0,Fog,8200,None,P-00429,PS-001,Under Investigation
FIR-000251,Narcotics,4,West Sector,26.902527,75.782951,2026-07-13T21:50:58.257791,21,0,1,0,0,Clear,9100,None,,PS-007,Chargesheet Filed
FIR-000252,Theft,3,West Sector,26.889196,75.785132,2026-02-16T19:00:58.257791,19,0,0,0,0,Clear,9100,None,,PS-005,Under Investigation
FIR-000253,Narcotics,3,Riverside,26.874674,75.819626,2025-12-13T07:35:58.257791,7,5,0,1,0,Clear,5200,None,,PS-008,Under Investigation
FIR-000254,Assault,3,North District,26.909693,75.810745,2026-07-16T05:53:58.257791,5,3,0,0,0,Cloudy,8200,Blunt Object,P-00569,PS-002,Under Investigation
FIR-000255,Assault,4,West Sector,26.889833,75.776683,2025-12-05T15:36:58.257791,15,4,0,0,0,Fog,9100,Blunt Object,P-00101,PS-004,Cold
FIR-000256,Theft,2,East Ward,26.895624,75.823487,2026-04-06T23:59:58.257791,23,0,1,0,0,Cloudy,10800,None,,PS-003,Under Investigation
FIR-000257,Burglary,2,Old City,26.913609,75.811459,2025-08-30T01:18:58.257791,1,5,1,1,0,Cloudy,16200,None,,PS-004,Chargesheet Filed
FIR-000258,Burglary,3,Old City,26.925124,75.801403,2025-08-18T11:51:58.257791,11,0,0,0,0,Fog,16200,None,P-00467,PS-001,Under Investigation
FIR-000259,Fraud,2,Central Zone,26.903792,75.798533,2025-12-23T09:55:58.257791,9,1,0,0,0,Clear,14500,None,,PS-002,Chargesheet Filed
FIR-000260,Cybercrime,1,East Ward,26.895673,75.819563,2025-12-21T11:01:58.257791,11,6,0,1,0,Clear,10800,None,P-00014,PS-003,Chargesheet Filed
FIR-000261,Burglary,3,West Sector,26.883082,75.764402,2025-08-14T22:48:58.257791,22,3,1,0,0,Clear,9100,None,P-00425,PS-002,Chargesheet Filed
FIR-000262,Vehicle Theft,2,Old City,26.925493,75.808475,2025-08-14T12:25:58.257791,12,3,0,0,0,Clear,16200,None,P-00454,PS-007,Under Investigation
FIR-000263,Cybercrime,3,Old City,26.91392,75.815066,2026-07-11T09:30:58.257791,9,5,0,1,0,Clear,16200,None,P-00401,PS-006,Under Investigation
FIR-000264,Vehicle Theft,1,Central Zone,26.898362,75.795197,2025-10-24T06:07:58.257791,6,4,0,0,0,Fog,14500,None,P-00301,PS-004,Cold
FIR-000265,Robbery,4,North District,26.919054,75.818855,2026-06-12T05:04:58.257791,5,4,0,0,0,Fog,8200,Blunt Object,,PS-006,Under Investigation
FIR-000266,Theft,1,Old City,26.916641,75.815752,2025-10-03T17:24:58.257791,17,4,0,0,0,Clear,16200,None,,PS-006,Cold
FIR-000267,Assault,5,East Ward,26.895608,75.833654,2026-02-21T05:32:58.257791,5,5,0,1,0,Clear,10800,Improvised,P-00564,PS-007,Under Investigation
FIR-000268,Robbery,3,Central Zone,26.910637,75.788572,2026-05-04T23:33:58.257791,23,0,1,0,0,Clear,14500,Knife,P-00425,PS-005,Cold
FIR-000269,Fraud,1,Old City,26.912871,75.804246,2025-10-14T14:16:58.257791,14,1,0,0,0,Cloudy,16200,None,,PS-003,Chargesheet Filed
FIR-000270,Extortion,5,South Division,26.86033,75.779569,2026-06-04T13:24:58.257791,13,3,0,0,0,Rain,6400,Firearm,P-00055,PS-002,Under Investigation
FIR-000271,Burglary,2,Industrial Belt,26.856711,75.779822,2025-11-07T17:00:58.257791,17,4,0,0,0,Heatwave,3100,None,,PS-008,Closed
FIR-000272,Theft,1,Old City,26.906918,75.795843,2025-12-22T02:57:58.257791,2,0,1,0,0,Rain,16200,None,,PS-007,Under Investigation
FIR-000273,Extortion,3,East Ward,26.908933,75.82152,2026-03-24T16:08:58.257791,16,1,0,0,0,Cloudy,10800,None,P-00555,PS-003,Chargesheet Filed
FIR-000274,Vehicle Theft,2,South Division,26.880343,75.792037,2026-03-27T23:40:58.257791,23,4,1,0,0,Clear,6400,None,P-00015,PS-008,Cold
FIR-000275,Theft,3,East Ward,26.900203,75.827447,2026-01-15T20:47:58.257791,20,3,1,0,1,Clear,10800,None,P-00569,PS-004,Cold
FIR-000276,Fraud,1,West Sector,26.897925,75.777168,2026-07-25T20:13:58.257791,20,5,1,1,0,Cloudy,9100,None,,PS-006,Chargesheet Filed
FIR-000277,Fraud,1,Central Zone,26.889248,75.793731,2025-12-17T10:48:58.257791,10,2,0,0,0,Fog,14500,None,P-00334,PS-007,Under Investigation
FIR-000278,Fraud,1,Central Zone,26.908929,75.810237,2026-06-28T08:33:58.257791,8,6,0,1,0,Clear,14500,None,P-00429,PS-001,Under Investigation
FIR-000279,Fraud,3,Central Zone,26.897003,75.796803,2026-03-24T06:15:58.257791,6,1,0,0,0,Clear,14500,None,P-00566,PS-007,Under Investigation
FIR-000280,Assault,4,West Sector,26.884999,75.773797,2026-01-20T17:07:58.257791,17,1,0,0,0,Cloudy,9100,Firearm,,PS-002,Under Investigation
FIR-000281,Theft,3,North District,26.927235,75.826693,2025-09-19T00:55:58.257791,0,4,1,0,0,Clear,8200,None,,PS-001,Chargesheet Filed
FIR-000282,Vehicle Theft,2,Old City,26.918144,75.800942,2026-01-17T12:55:58.257791,12,5,0,1,0,Clear,16200,None,,PS-002,Under Investigation
FIR-000283,Theft,2,Central Zone,26.906998,75.793594,2025-09-05T22:56:58.257791,22,4,1,0,0,Rain,14500,None,P-00073,PS-007,Under Investigation
FIR-000284,Robbery,3,East Ward,26.904261,75.835558,2026-03-27T00:36:58.257791,0,4,1,0,0,Heatwave,10800,None,,PS-008,Under Investigation
FIR-000285,Robbery,3,North District,26.924799,75.824869,2025-10-25T00:07:58.257791,0,5,1,1,0,Clear,8200,Firearm,P-00139,PS-004,Under Investigation
FIR-000286,Robbery,3,East Ward,26.903237,75.837787,2026-05-26T03:29:58.257791,3,1,1,0,0,Clear,10800,Improvised,,PS-001,Closed
FIR-000287,Theft,2,Industrial Belt,26.856261,75.77559,2025-12-02T03:39:58.257791,3,1,1,0,0,Clear,3100,None,,PS-007,Under Investigation
FIR-000288,Burglary,3,Old City,26.919754,75.807532,2026-03-11T18:38:58.257791,18,2,0,0,0,Cloudy,16200,None,,PS-005,Chargesheet Filed
FIR-000289,Assault,5,West Sector,26.890523,75.786978,2026-01-26T17:42:58.257791,17,0,0,0,0,Cloudy,9100,Knife,P-00438,PS-001,Closed
FIR-000290,Cybercrime,2,West Sector,26.894127,75.784578,2026-03-20T04:50:58.257791,4,4,1,0,0,Rain,9100,None,P-00109,PS-007,Under Investigation
FIR-000291,Vehicle Theft,2,North District,26.916777,75.818425,2025-10-06T04:15:58.257791,4,0,1,0,0,Heatwave,8200,None,,PS-003,Under Investigation
FIR-000292,Burglary,3,Industrial Belt,26.852746,75.769936,2025-11-14T20:52:58.257791,20,4,1,0,0,Clear,3100,None,P-00412,PS-005,Under Investigation
FIR-000293,Burglary,4,South Division,26.859434,75.801075,2026-04-08T07:18:58.257791,7,2,0,0,0,Fog,6400,None,P-00238,PS-008,Closed
FIR-000294,Vehicle Theft,2,Central Zone,26.903156,75.796126,2026-04-18T09:42:58.257791,9,5,0,1,0,Clear,14500,None,P-00457,PS-007,Closed
FIR-000295,Narcotics,2,East Ward,26.90187,75.84129,2026-04-24T03:12:58.257791,3,4,1,0,0,Rain,10800,None,P-00334,PS-006,Under Investigation
FIR-000296,Cybercrime,3,Central Zone,26.909978,75.811341,2026-01-10T16:05:58.257791,16,5,0,1,0,Fog,14500,None,,PS-006,Closed
FIR-000297,Robbery,3,West Sector,26.899995,75.777625,2025-11-02T22:11:58.257791,22,6,1,1,0,Rain,9100,Knife,,PS-008,Closed
FIR-000298,Fraud,3,Riverside,26.87572,75.810702,2026-01-03T10:47:58.257791,10,5,0,1,0,Clear,5200,None,P-00531,PS-005,Under Investigation
FIR-000299,Narcotics,2,West Sector,26.89437,75.76836,2025-11-02T02:36:58.257791,2,6,1,1,0,Clear,9100,None,P-00263,PS-008,Closed
FIR-000300,Assault,3,Old City,26.925985,75.807342,2026-01-06T09:11:58.257791,9,1,0,0,0,Cloudy,16200,None,P-00538,PS-004,Closed
FIR-000301,Extortion,4,South Division,26.864264,75.781457,2025-12-01T06:18:58.257791,6,0,0,0,0,Rain,6400,Blunt Object,P-00471,PS-002,Under Investigation
FIR-000302,Theft,2,Old City,26.921203,75.795586,2025-10-10T08:31:58.257791,8,4,0,0,0,Clear,16200,None,P-00207,PS-004,Chargesheet Filed
FIR-000303,Theft,1,South Division,26.878826,75.791262,2025-10-18T11:59:58.257791,11,5,0,1,0,Clear,6400,None,P-00234,PS-007,Closed
FIR-000304,Robbery,3,East Ward,26.908447,75.825776,2026-06-22T04:16:58.257791,4,0,1,0,0,Clear,10800,None,,PS-001,Chargesheet Filed
FIR-000305,Theft,3,Old City,26.906921,75.810132,2026-04-06T20:50:58.257791,20,0,1,0,0,Clear,16200,None,P-00265,PS-006,Under Investigation
FIR-000306,Robbery,5,West Sector,26.901953,75.77967,2025-08-31T09:16:58.257791,9,6,0,1,0,Cloudy,9100,Knife,P-00081,PS-008,Under Investigation
FIR-000307,Robbery,3,Old City,26.90426,75.813229,2025-12-07T01:06:58.257791,1,6,1,1,0,Clear,16200,None,P-00043,PS-004,Chargesheet Filed
FIR-000308,Fraud,3,Industrial Belt,26.857499,75.770246,2025-10-05T10:11:58.257791,10,6,0,1,0,Clear,3100,None,P-00020,PS-007,Closed
FIR-000309,Robbery,4,North District,26.924844,75.821958,2026-05-23T19:04:58.257791,19,5,0,1,0,Clear,8200,Blunt Object,P-00121,PS-004,Under Investigation
FIR-000310,Vehicle Theft,3,North District,26.917322,75.828036,2026-06-13T17:30:58.257791,17,5,0,1,0,Clear,8200,None,,PS-005,Under Investigation
FIR-000311,Assault,5,West Sector,26.897481,75.778634,2025-12-07T05:58:58.257791,5,6,0,1,0,Cloudy,9100,Knife,P-00295,PS-003,Under Investigation
FIR-000312,Burglary,4,West Sector,26.900657,75.770167,2025-09-19T17:50:58.257791,17,4,0,0,0,Fog,9100,None,,PS-004,Chargesheet Filed
FIR-000313,Burglary,3,Riverside,26.873203,75.798572,2026-01-27T07:54:58.257791,7,1,0,0,0,Cloudy,5200,None,P-00131,PS-006,Under Investigation
FIR-000314,Assault,3,Industrial Belt,26.8701,75.769524,2026-02-10T17:11:58.257791,17,1,0,0,0,Cloudy,3100,Knife,,PS-002,Closed
FIR-000315,Cybercrime,1,Riverside,26.875283,75.807154,2025-08-11T12:54:58.257791,12,0,0,0,0,Fog,5200,None,,PS-003,Under Investigation
FIR-000316,Burglary,3,West Sector,26.89302,75.763537,2026-06-22T00:18:58.257791,0,0,1,0,0,Rain,9100,None,,PS-002,Under Investigation
FIR-000317,Cybercrime,1,Central Zone,26.909127,75.810369,2025-11-07T21:49:58.257791,21,4,1,0,0,Cloudy,14500,None,P-00099,PS-002,Chargesheet Filed
FIR-000318,Theft,3,South Division,26.869513,75.795554,2026-05-19T16:26:58.257791,16,1,0,0,0,Clear,6400,None,P-00062,PS-007,Closed
FIR-000319,Theft,1,North District,26.921842,75.809057,2026-04-07T07:44:58.257791,7,1,0,0,0,Cloudy,8200,None,P-00561,PS-005,Chargesheet Filed
FIR-000320,Cybercrime,1,Old City,26.908636,75.803752,2025-11-07T01:52:58.257791,1,4,1,0,0,Cloudy,16200,None,P-00471,PS-001,Chargesheet Filed
FIR-000321,Burglary,4,Riverside,26.869135,75.806737,2026-03-06T11:35:58.257791,11,4,0,0,0,Cloudy,5200,None,,PS-008,Chargesheet Filed
FIR-000322,Robbery,3,East Ward,26.900697,75.833344,2026-02-03T15:48:58.257791,15,1,0,0,0,Clear,10800,Blunt Object,P-00433,PS-006,Closed
FIR-000323,Narcotics,4,West Sector,26.896014,75.771648,2025-12-22T22:43:58.257791,22,0,1,0,0,Cloudy,9100,None,P-00447,PS-005,Chargesheet Filed
FIR-000324,Robbery,5,West Sector,26.886943,75.764026,2026-01-26T14:20:58.257791,14,0,0,0,0,Cloudy,9100,Knife,P-00461,PS-006,Closed
FIR-000325,Narcotics,4,Riverside,26.877512,75.817763,2025-10-16T11:59:58.257791,11,3,0,0,0,Heatwave,5200,None,,PS-001,Closed
FIR-000326,Fraud,3,East Ward,26.910034,75.826038,2025-12-04T11:33:58.257791,11,3,0,0,0,Fog,10800,None,P-00538,PS-006,Closed
FIR-000327,Fraud,3,West Sector,26.901038,75.765554,2026-06-28T06:05:58.257791,6,6,0,1,0,Cloudy,9100,None,,PS-008,Under Investigation
FIR-000328,Cybercrime,1,Old City,26.914885,75.81498,2025-10-31T15:51:58.257791,15,4,0,0,0,Fog,16200,None,,PS-005,Under Investigation
FIR-000329,Fraud,1,West Sector,26.883389,75.770099,2025-11-11T11:31:58.257791,11,1,0,0,0,Clear,9100,None,P-00564,PS-002,Under Investigation
FIR-000330,Theft,3,South Division,26.865205,75.787306,2025-09-25T07:13:58.257791,7,3,0,0,0,Cloudy,6400,None,P-00310,PS-008,Closed
FIR-000331,Burglary,3,East Ward,26.909815,75.838668,2026-07-09T08:53:58.257791,8,3,0,0,0,Cloudy,10800,None,P-00401,PS-002,Under Investigation
FIR-000332,Assault,5,East Ward,26.911217,75.820084,2026-01-22T15:22:58.257791,15,3,0,0,0,Heatwave,10800,None,P-00082,PS-004,Chargesheet Filed
